Longitude;Latitude;Baum_ID;Strasse;Deutsch;Stammumfang;Grund_der_Faellung;Rechtswert;Hochwert
6.8514726718138625;51.23622140852534;114579;Unter den Eichen Ecke Von-Grahlen-Straße;Bergahorn;83;absterbend ;32350013.08;5678287.34
6.852201183971767;51.23828754964193;117283;Metzkauser Straße 1;Echte Mehlbeere;87;absterbend ;32350070.65;5678515.59
6.84837750101803;51.22054423870642;114616;Zamenhofweg Kreuzung Nach den Mauresköthen Grünstreifen;Rosskastanie;201;absterbend ;32349745.97;5676550.5
6.848183566441554;51.2205386030571;114617;Zamenhofweg Kreuzung Nach den Mauresköthen Grünstreifen;Rosskastanie;210;absterbend ;32349732.41;5676550.27
6.815237191789423;51.23473905581894;121585;KARL-MUELLER-STR. 25, Schule;Trauben-Eiche;187;absterbend ;32347478.87;5678197.13
6.820834311200474;51.22902453226429;120287;Bruchstraße 101;Bergahorn;99;absterbend ;32347850.72;5677550.12
6.812546198907643;51.23197658784244;121373;Cranachplatz 3;Bergahorn;45;abgestorben;32347281.88;5677895.56
6.8286047466983;51.24545241976914;117241;Straße Laubbaum ggü. 60;Bergahorn;124;absterbend ;32348447.2;5679360.69
6.812213151055025;51.227531770848415;120861;Flurstraße 3;Bergahorn;127;absterbend ;32347243.91;5677402.03
6.81293119720184;51.23301678498776;121338;Grafenberger Allee  210 Grünstreifen ;Bergahorn;167;Rußrindenkrankheit;32347312.2;5678010.42
6.812869244184484;51.23304539546224;121332;Grafenberger Allee  210 Grünstreifen ;Bergahorn;178;Rußrindenkrankheit;32347307.97;5678013.73
6.822149659932887;51.23833970972046;119918;Simrockstraße Kreuzung Grafenberger Allee Gehölzbepflanzung;Echte Mehlbeere;145;Pilzbefall: Lackporling;32347973.26;5678583.16
6.822447237846098;51.23849121361155;119794;Simrockstraße Kreuzung Grafenberger Allee Einzelbaumscheibe;Rosskastanie;245;absterbend ;32347994.53;5678599.39
6.819507554561891;51.24508097327031;120037;Graf-Recke-Straße 170 Heinrich-Heine-Gesamtschule ;Spitzahorn;189;absterbend ;32347811.1;5679338.2
6.821821915802884;51.24019131207657;119812;Simrockstraße 98 Grünstreifen;Echte Mehlbeere;135;Pilzbefall;32347956.49;5678789.72
6.821978265124671;51.243887144544686;119890;Simrockstraße 30 Grünstreifen;Echte Mehlbeere;145;abgestorben;32347979.59;5679200.34
6.855919361514913;51.23511278406183;380487;Alter Gerresheimer Friedhof;Robinie;100;Pilzbefall: Schwefelporling;32350319.87;5678155
6.831943237223709;51.23109493042417;118009;Aschenbrödelweg ggü. 15;Esche;63;Haftpflichtschaden;32348633.06;5677757.38
6.733970701412998;51.273422332917754;368529;Lantzscher Park;Buche;238;abgestorben;32341938.92;5682670.2
6.733456411630982;51.273005502708315;368530;Lantzscher Park;Hainbuche;279;abgestorben;32341901.62;5682624.96
6.72743386996505;51.27182988450249;368532;Lantzscher Park;Ahorn;279;abgestorben;32341477.53;5682507.23
6.734467241435103;51.2712715036357;368533;Lantzscher Park;Esche;279;abgestorben;32341966.17;5682429.98
6.7346381622862435;51.27126527926982;368534;Lantzscher Park;Buche;279;abgestorben;32341978.07;5682428.92
6.731708552634289;51.271679705490484;368535;Lantzscher Park;Hainbuche;279;abgestorben;32341775.16;5682481.31
6.731560612570043;51.2716006619889;368536;Lantzscher Park;Ahorn;311;abgestorben;32341764.57;5682472.84
6.728076942644108;51.27094291995888;368539;Lantzscher Park;Esche;311;abgestorben;32341519.33;5682407.22
6.728588550312681;51.27102902729855;368538;Lantzscher Park;Esche;311;abgestorben;32341555.31;5682415.69
6.730552955012535;51.271190892011575;368590;Lantzscher Park;Ahorn;471;abgestorben;32341692.88;5682429.45
6.732720473224817;51.297671898644474;4105;Fährerweg 3;Winter-Linde;360;Stammfäule;32341935.02;5685369.21
6.728445081974952;51.27250155439623;126793;Lantz'scher Park;Bergahorn;69;abgestorben;32341550.37;5682579.73
6.728438799747603;51.272460331654486;126794;Lantz'scher Park;Bergahorn;69;abgestorben;32341549.79;5682575.16
6.727543322063136;51.27216864087352;127253;Lantz'scher Park;Stiel-Eiche;69;abgestorben;32341486.33;5682544.66
6.732709288761388;51.27235275390999;127719;Lantzsche Park Park;Stiel-Eiche;69;abgestorben;32341847.27;5682553.99
6.7329342495347495;51.271316012543814;127708;Lantz'scher Park;Ahorn;69;abgestorben;32341859.4;5682438.23
6.732459125714145;51.27336823120312;126669;Lantz'scher Park;Rotbuche;69;abgestorben;32341833.31;5682667.44
6.732171322550303;51.27204158364244;126656;Lantz'scher Park;Rotbuche;69;abgestorben;32341808.68;5682520.55
6.73225159833689;51.2721990884118;126655;Lantz'scher Park;Rotbuche;69;abgestorben;32341814.82;5682537.89
6.731893407294441;51.271477964394784;126968;Lantz'scher Park;Bergahorn;69;abgestorben;32341787.36;5682458.48
6.7318038781524985;51.27151418215357;126969;Lantz'scher Park;Bergahorn;69;abgestorben;32341781.24;5682462.7
6.731935844838686;51.271556581593934;127732;Lantz'scher Park;Esche;69;abgestorben;32341790.59;5682467.13
6.732118741169317;51.271575055609624;126973;Lantz'scher Park;Bergahorn;113;abgestorben;32341803.41;5682468.79
6.731040673757538;51.271337142201205;126690;Lantz'scher Park;Rotbuche;113;abgestorben;32341727.4;5682444.66
6.731031919026742;51.271098731779496;126948;Lantz'scher Park;Bergahorn;113;abgestorben;32341725.97;5682418.17
6.7311144492344965;51.271131809566896;126949;Lantz'scher Park;Bergahorn;113;abgestorben;32341731.84;5682421.67
6.731016070160927;51.27146401464529;127121;Lantz'scher Park;Esche;113;abgestorben;32341726.12;5682458.82
6.731017312688589;51.272006173387354;126709;Lantz'scher Park;Rotbuche;113;abgestorben;32341728.07;5682519.1
6.731126091893488;51.27244932893399;126727;Lantz'scher Park;Rotbuche;113;abgestorben;32341737.18;5682568.14
6.731161713647983;51.27218614715581;127385;Lantz'scher Park;Hainbuche;113;abgestorben;32341738.76;5682538.8
6.73075943991832;51.27254897378047;126732;Lantz'scher Park;Rotbuche;113;abgestorben;32341711.95;5682580.01
6.730484629075276;51.27098307367204;127113;Lantz'scher Park;Esche;113;abgestorben;32341687.4;5682406.49
6.730477539154925;51.27112692385054;127115;Lantz'scher Park;Esche;113;abgestorben;32341687.4;5682422.5
6.730294934439588;51.27130910032275;127755;Lantz'scher Park;Hainbuche;113;abgestorben;32341675.29;5682443.15
6.7304336685970565;51.27128687874837;127758;Lantz'scher Park;Ahorn;113;abgestorben;32341684.89;5682440.38
6.730844198407862;51.2711607452313;126950;Lantz'scher Park;Bergahorn;113;abgestorben;32341713.09;5682425.47
6.730503403899702;51.27229515553606;126724;Lantz'scher Park;Rotbuche;113;abgestorben;32341693.22;5682552.34
6.730680972341545;51.27249160187294;126730;Lantz'scher Park;Rotbuche;113;abgestorben;32341706.28;5682573.8
6.730555430502369;51.27251371985598;126731;Lantz'scher Park;Rotbuche;113;abgestorben;32341697.6;5682576.53
6.730250196732716;51.27253082369843;126734;Lantz'scher Park;Rotbuche;113;abgestorben;32341676.37;5682579.09
6.73051178401417;51.272372393269265;127272;Lantz'scher Park;Stiel-Eiche;113;abgestorben;32341694.07;5682560.91
6.730403051736952;51.272193110465494;127273;Lantz'scher Park;Stiel-Eiche;113;abgestorben;32341685.87;5682541.21
6.72933127620584;51.27137683440894;127835;Lantz'scher Park;Ahorn;113;abgestorben;32341608.31;5682452.76
6.7293309136468835;51.27128824031411;126901;Lantz'scher Park;Bergahorn;113;abgestorben;32341607.98;5682442.91
6.729243285224567;51.27128878837288;126902;Lantz'scher Park;Bergahorn;113;abgestorben;32341601.87;5682443.16
6.729757578644556;51.2722772714505;126980;Lantz'scher Park;Bergahorn;113;abgestorben;32341641.14;5682551.96
6.729947988855586;51.270907371326594;127579;Lantz'scher Park;Rot-Eiche;113;abgestorben;32341649.71;5682399.23
6.729364912249958;51.27089533961457;126954;Lantz'scher Park;Bergahorn;113;abgestorben;32341609;5682399.15
6.729043456152004;51.271427639238134;127834;Lantz'scher Park;Esche;113;abgestorben;32341588.41;5682459.03
6.728997243886691;51.27131809961457;127072;Lantz'scher Park;Esche;113;abgestorben;32341584.81;5682446.95
6.728914871935004;51.271430090337034;127075;Lantz'scher Park;Esche;113;abgestorben;32341579.45;5682459.58
6.728707501719289;51.27209384125521;126815;Lantz'scher Park;Bergahorn;135;abgestorben;32341567.27;5682533.83
6.7287452468782165;51.27205239380876;126816;Lantz'scher Park;Bergahorn;135;abgestorben;32341569.76;5682529.14
6.728788330277566;51.27200736257586;126817;Lantz'scher Park;Bergahorn;135;abgestorben;32341572.61;5682524.04
6.728892931114134;51.27203772251168;126818;Lantz'scher Park;Bergahorn;135;abgestorben;32341580.01;5682527.19
6.728692955199736;51.27187717266276;126824;Lantz'scher Park;Bergahorn;135;abgestorben;32341565.51;5682509.77
6.729068580912256;51.27222639961892;127536;Lantz'scher Park;Rot-Eiche;135;abgestorben;32341592.91;5682547.79
6.728654082917795;51.27043294357219;127818;Lantz'scher Park;Hainbuche;135;abgestorben;32341557.83;5682349.27
6.728759610796301;51.270889169170175;126886;Lantz'scher Park;Bergahorn;135;abgestorben;32341566.76;5682399.77
6.728851693478019;51.270972708256174;127091;Lantz'scher Park;Esche;135;abgestorben;32341573.47;5682408.86
6.728698503559145;51.270834561095654;126882;Lantz'scher Park;Bergahorn;135;abgestorben;32341562.31;5682393.83
6.7288091870222715;51.27125023555648;126926;Lantz'scher Park;Bergahorn;135;abgestorben;32341571.46;5682439.81
6.729169099595795;51.27122898029014;127088;Lantz'scher Park;Esche;135;abgestorben;32341596.49;5682436.67
6.728496861362295;51.27126593802614;126848;Lantz'scher Park;Bergahorn;135;abgestorben;32341549.73;5682442.23
6.728674951420142;51.27108241758076;126909;Lantz'scher Park;Bergahorn;135;abgestorben;32341561.52;5682421.44
6.728615623480052;51.27115159609358;126911;Lantz'scher Park;Bergahorn;135;abgestorben;32341557.62;5682429.26
6.728443665142513;51.27102189804862;126912;Lantz'scher Park;Bergahorn;135;abgestorben;32341545.18;5682415.21
6.7287885250743065;51.27142206219332;127076;Lantz'scher Park;Esche;135;abgestorben;32341570.61;5682458.96
6.728690422176071;51.271431490094706;127077;Lantz'scher Park;Esche;135;abgestorben;32341563.8;5682460.22
6.728318364141444;51.271091504560054;126917;Lantz'scher Park;Bergahorn;172;abgestorben;32341536.68;5682423.22
6.728299140296259;51.27126030121547;126850;Lantz'scher Park;Bergahorn;172;abgestorben;32341535.92;5682442.03
6.7283360466126165;51.27116028920227;126916;Lantz'scher Park;Bergahorn;172;abgestorben;32341538.15;5682430.83
6.728283719428168;51.27097130691723;126922;Lantz'scher Park;Bergahorn;172;abgestorben;32341533.85;5682409.93
6.72838918805932;51.27139380563819;126844;Lantz'scher Park;Bergahorn;172;abgestorben;32341542.66;5682456.68
6.72815662589669;51.27054254239402;127814;Lantz'scher Park;Ahorn;172;abgestorben;32341523.51;5682362.53
6.728455937555742;51.27041272911369;126866;Lantz'scher Park;Bergahorn;172;abgestorben;32341543.94;5682347.45
6.728287580574072;51.27054139726819;127225;Lantz'scher Park;Stiel-Eiche;172;abgestorben;32341532.64;5682362.12
6.728106726167033;51.27061532126446;127812;Lantz'scher Park;Esche;172;abgestorben;32341520.28;5682370.73
6.728125210953749;51.270874156554974;127235;Lantz'scher Park;Stiel-Eiche;172;abgestorben;32341522.46;5682399.47
6.72800106013282;51.27078387862697;126864;Lantz'scher Park;Bergahorn;172;abgestorben;32341513.49;5682389.7
6.728247367229971;51.27058639410041;127228;Lantz'scher Park;Stiel-Eiche;213;abgestorben;32341529.99;5682367.21
6.728074628399271;51.27128912909573;126856;Lantz'scher Park;Bergahorn;213;abgestorben;32341520.36;5682445.72
6.728099700540925;51.271123863584904;126925;Lantz'scher Park;Bergahorn;213;abgestorben;32341521.54;5682427.29
6.7290542323423574;51.270607361236635;127824;Lantz'scher Park;Hainbuche;238;abgestorben;32341586.34;5682367.8
6.7289172342876675;51.27127463665509;127071;Lantz'scher Park;Esche;238;abgestorben;32341579.08;5682442.29
6.791769126981535;51.277298850953315;353749;Mintarder Weg 13;Amerikanischer Amberbaum;18;abgestorben;32345983.03;5682978.38
6.818355263122358;51.26098970918866;29933;Sankt-Franziskus-Straße ggü. Spielplatz Selbecker Straße Gehölzbepflanzung;Eberesche;60;abgestorben;32347783.24;5681109.5
6.79612803410473;51.28659081752215;36087;Wanheimer Straße 57 Fußgängerweg;Kaiserlinde;50;abgestorben;32346318.04;5684002.43
6.728401121632474;51.271477408064754;127079;Lantz'scher Park;Esche;120;abgestorben;32341543.78;5682465.95
6.728454326607723;51.271352170543345;126845;Lantz'scher Park;Bergahorn;125;abgestorben;32341547.06;5682451.91
6.7282213872407945;51.2711885517022;126851;Lantz'scher Park;Bergahorn;120;abgestorben;32341530.25;5682434.22
6.7280464129682835;51.27122751468156;126858;Lantz'scher Park;Bergahorn;120;abgestorben;32341518.18;5682438.93
6.727938801622602;51.27136572574433;126839;Lantz'scher Park;Bergahorn;125;abgestorben;32341511.15;5682454.53
6.728045536991791;51.271070918887865;127238;Lantz'scher Park;Stiel-Eiche;95;abgestorben;32341517.58;5682421.52
6.729265395792455;51.271401547604576;127081;Lantz'scher Park;Esche;125;abgestorben;32341603.8;5682455.65
6.729274987017214;51.27121286789888;126900;Lantz'scher Park;Bergahorn;140;abgestorben;32341603.82;5682434.65
6.727935088803615;51.27210636750097;127257;Lantz'scher Park;Stiel-Eiche;141;abgestorben;32341513.44;5682536.89
6.728322920002991;51.27245223639734;127110;Lantz'scher Park;Esche;240;abgestorben;32341541.68;5682574.51
6.728352322396952;51.27211491721957;369342;Lantz'scher Park;Kirsche;95;abgestorben;32341542.57;5682536.94
6.728074758419206;51.27216115217407;369337;Lantz'scher Park;Buche;125;abgestorben;32341523.37;5682542.68
6.728211871414803;51.2721951118055;369338;Lantz'scher Park;Kirsche;110;abgestorben;32341533.05;5682546.16
6.72837329292241;51.27221587285893;369341;Lantz'scher Park;Kirsche;95;abgestorben;32341544.38;5682548.12
6.728358994885924;51.27228772406315;369340;Lantz'scher Park;Buche;220;abgestorben;32341543.63;5682556.14
6.728226927835554;51.27228516032831;369339;Lantz'scher Park;Kirsche;95;abgestorben;32341534.41;5682556.14
6.728347721787143;51.27238544564601;369344;Lantz'scher Park;Buche;252;abgestorben;32341543.18;5682567.03
6.729382302678443;51.272772733268475;369345;Lantz'scher Park;Buche;250;abgestorben;32341616.67;5682607.86
6.729946817561801;51.27288837076554;369346;Lantz'scher Park;Buche;320;abgestorben;32341656.44;5682619.5
6.730080443386449;51.27294951116268;369347;Lantz'scher Park;Buche;380;abgestorben;32341665.97;5682626.01
6.729985689812944;51.272716447547275;369348;Lantz'scher Park;Buche;320;abgestorben;32341658.56;5682600.3
6.731820090653432;51.272812093820804;127854;Lantz'scher Park;Buche;220;abgestorben;32341786.83;5682606.98
6.731545919883297;51.27321724761868;369349;Lantz'scher Park;Buche;380;abgestorben;32341769.1;5682652.62
6.7325321883341935;51.2718787771253;127740;Lantz'scher Park;Eiche;350;abgestorben;32341833.29;5682501.67
6.732977035831579;51.27247962455097;127413;Lantz'scher Park;Hainbuche;350;abgestorben;32341866.38;5682567.52
6.732886531192668;51.27254145601414;369350;Lantz'scher Park;Buche;380;abgestorben;32341860.28;5682574.59
6.732956342344188;51.27257959228639;369351;Lantz'scher Park;Buche;240;abgestorben;32341865.28;5682578.68
6.73349168408468;51.27263555950056;127667;Lantz'scher Park;Abendländischer Lebensbaum;150;abgestorben;32341902.81;5682583.75
6.733332678037749;51.27283069879568;126640;Lantz'scher Park;Ahorn;125;abgestorben;32341892.39;5682605.79
6.733449062517721;51.273067416226084;127036;Lantz'scher Park;Bergahorn;160;abgestorben;32341901.32;5682631.86
6.733508927502133;51.273284332198976;312427;Lantz'scher Park;Bergahorn;120;abgestorben;32341906.24;5682655.85
6.733574544081167;51.273401890287545;127021;Lantz'scher Park;Buche;380;abgestorben;32341911.22;5682668.78
6.794527874837287;51.288814896819744;5102;Mündelheimer Weg ggü. 25;Baumhasel;50;abgestorben;32346213.9;5684253.08
6.797167933350094;51.283367427325864;329039;Einbrunger Weg Grünanlage;Feldahorn;70;Rußrindenkrankheit;32346379.79;5683641.84
6.797149350451685;51.28340512008715;369352;GW LICHTENBROICH, restl.GA;Bergahorn;50;Rußrindenkrankheit;32346378.62;5683646.07
6.793007670864753;51.3292197392264;26652;Am Mühlendamm ggü. 70 a;Säulenpappel;450;absterbend;32346243.05;5688748.95
6.793021914195284;51.329260927910305;26651;Am Mühlendamm ggü. 70 a;Säulenpappel;450;absterbend;32346244.18;5688753.5
6.793045258234208;51.32933979082288;26660;Am Mühlendamm ggü. 70 a;Säulenpappel;450;absterbend;32346246.07;5688762.22
6.793076078391462;51.32938255105326;26650;Am Mühlendamm ggü. 70 a;Säulenpappel;450;absterbend;32346248.36;5688766.91
6.793130529483366;51.32951614086148;26649;Am Mühlendamm ggü. 70 a;Säulenpappel;450;absterbend;32346252.6;5688781.65
6.778006157383343;51.2754118703595;341383;KARTÄUSER PARK/ KITTELBACH, GA;Silber-Weide;350;Stammfäule;32345016.86;5682797.53
6.793083386141222;51.278562498782;9780;Mintarder Weg 76;Götterbaum;120;absterbend ;32346078.91;5683116.13
6.760435409476762;51.201815789597646;45307;Bedburger Straße 10;Silberahorn;304;Pilzbefall;32343541.9;5674651.62
6.760335495375255;51.20178608599168;45306;Bedburger Straße 10;Silberahorn;315;Pilzbefall;32343534.82;5674648.53
6.7575397182945425;51.21478230988796;50651;Wupperstraße 5;Schwedische Mehlbeere;98;absterbend;32343383.63;5676099.53
6.757515740433837;51.2150635312093;76801;Wupperstraße 4;Schwedische Mehlbeere;90;abgestorben;32343382.91;5676130.85
6.769681798737783;51.20619160600878;47754;Karolingerstraße 33;Schwedische Mehlbeere;60;abgestorben;32344202.56;5675118.52
6.768197530068159;51.207074350272286;47843;Karolingerstraße 14;Schwedische Mehlbeere;140;absterbend;32344101.87;5675219.82
6.764200412586491;51.199632032388784;45797;Dormagener Straße Gehölzbepflanzung;Rosskastanie;160;Pseudomonasbefall;32343797.51;5674400.8
6.764289809147869;51.21255284804825;77503;Lorettostraße 60;Robinie;120;Stammfäule;32343847.47;5675837.27
6.788843368269886;51.2132483670984;47982;Kirchfeldstraße 177;Schwedische Mehlbeere;60;absterbend;32345564.55;5675862.71
6.746044361841667;51.20516145661502;46022;Fährstraße Feldrand;Bergahorn;125;absterbend;32342548.05;5675054.36
6.764492679367345;51.21100172486056;45329;Benzenbergstraße 7;Robinie;130;Pilzbefall: Lackporling;32343856.39;5675664.37
6.768966242219783;51.21091841687683;45409;Bilker Allee 66;Hängeesche;105;Pilzbefall;32344168.54;5675645.61
6.769096235094676;51.21091289190427;45452;Bilker Allee 68;Hängeesche;70;Stammschäden;32344177.6;5675644.72
6.785413295740855;51.211032564899966;78291;Oberbilker Allee 29;Schwedische Mehlbeere;130;Pilzbefall: Lackporling;32345317.58;5675623.55
6.759402333612509;51.19879958503089;48943;Räuscherweg ggü. 39;Japanische Blüten-Kirsche;150;Pilzbefall;32343459.51;5674318.45
6.764235264899558;51.19950354970223;45794;Dormagener Straße Gehölzbepflanzung;Rosskastanie;240;Pilzbefall;32343799.51;5674386.44
6.76537514833935;51.21493693556733;50580;Wilhelm-Tell-Straße 13;Robinie;155;Pilzbefall: Riesenporling;32343931.33;5676100.05
6.753479599414152;51.20003790010655;334720;Am Südfriedhof 20;Purpur-Kastanie;300;großflächiger Stammschaden & Stammfäule;32343049.97;5674468.77
6.754761165183525;51.19972197281967;380584;Am Südfriedhof neben 18 a;Purpur-Kastanie;200;Stammschäden;32343138.4216519;5674430.90599958
6.759750259440399;51.20078332678573;49558;Südring Grünstreifen;Schwedische Mehlbeere;110;Pilzbefall;32343490.54;5674538.28
6.760507485498469;51.20070780170438;49540;Südring Kreuzung Norfer Straße Grünstreifen;Schwedische Mehlbeere;105;Pilzbefall;32343543.18;5674528.27
6.798797680509181;51.20574874230137;284699;Volksgarten;Bergahorn;230;Pilzbefall;32346234.74;5675007.95
6.803255634029515;51.205391325955176;284527;Volksgarten;Sandbirke;140;absterbend ;32346544.93;5674958.89
6.802568248630196;51.205353052195136;284519;Volksgarten;Bergahorn;170;Rußrindenkrankheit;32346496.79;5674956.07
6.797542124930563;51.206303126157714;284717;Volksgarten;Bergahorn;370;Rußrindenkrankheit;32346148.89;5675072.22
6.803429192654401;51.205387480487936;284532;Volksgarten;Sandbirke;160;absterbend ;32346557.04;5674958.1
6.801196511484756;51.2053270935952;284440;Volksgarten;Bergahorn;150;Rußrindenkrankheit;32346400.89;5674956.05
6.79830275912749;51.206306743853865;284824;VOLKSGARTEN, restl. GA;Bergahorn;300;absterbend ;32346202.03;5675071.03
6.7984827845189635;51.20643154603082;284789;VOLKSGARTEN, restl. GA;Bergahorn;300;absterbend ;32346215.02;5675084.53
6.805103411733347;51.201659675050415;304929;IN DEN GAERTEN, GA;Sandbirke;100;absterbend ;32346661.6;5674540.11
6.794335541796399;51.20597352421151;292727;Volksgarten;Scharlach-Eiche;290;Pilzbefall: Lackporling;32345923.82;5675042.29
6.799096204406625;51.21209232945605;53293;Linienstraße 121;Echte Mehlbeere;76;absterbend ;32346276.72;5675712.67
6.7986738426013;51.21209742241036;51322;Linienstraße Parkplatz neben 121;Zweigriffliger Weißdorn;56;abgestorben;32346247.24;5675714.12
6.81024188307939;51.205938099438086;368954;Kaiserslauterner Str., GA;Bergahorn;91;Rußrindenkrankheit;32347034.72;5675005.12
6.81024188307939;51.205938099438086;368954;Kaiserslauterner Str., GA;Bergahorn;91;Rußrindenkrankheit;32347034.72;5675005.12
6.81024188307939;51.205938099438086;368954;Kaiserslauterner Str., GA;Bergahorn;91;Rußrindenkrankheit;32347034.72;5675005.12
6.81024188307939;51.205938099438086;368954;Kaiserslauterner Str., GA;Bergahorn;91;Rußrindenkrankheit;32347034.72;5675005.12
6.790095431657385;51.200519263506514;368976;Witzelstr., GA;Bergahorn;35;Rußrindenkrankheit;32345609.42;5674444.73
6.790095431657385;51.200519263506514;368976;Witzelstr., GA;Bergahorn;35;Rußrindenkrankheit;32345609.42;5674444.73
6.800093900822031;51.20892430654868;368986;EMMASTR., GA;Bergahorn;29;Rußrindenkrankheit;32346335.85;5675358.33
6.78651119587436;51.201569844186764;55556;Witzelstraße 60;Bergahorn;61;absterbend;32345362.56;5674569.08
6.786165946310836;51.201727173743016;55442;Witzelstraße 56;Spitzahorn;63;Stammschäden;32345338.97;5674587.3
6.785242529366563;51.20214912045751;55490;Witzelstraße 42;Bergahorn;67;absterbend;32345275.88;5674636.16
6.785126283792779;51.20220285957418;55495;Witzelstraße 40;Bergahorn;68;absterbend;32345267.94;5674642.38
6.8056165697180635;51.2228652093477;52569;Hubbelrather Straße 5;Echte Mehlbeere;110;Pilzbefall: Schwefelporling;32346767.87;5676896.89
6.806202704289893;51.22372798388868;52575;Hubbelrather Straße zwischen 14 und 16;Echte Mehlbeere;92;abgestorben;32346811.66;5676991.6
6.823754214925761;51.19446076801955;368494;Harffstraße neben 135;Zweigriffliger Weißdorn;41;Stammschäden;32347940.73;5673700.91
6.801276983843846;51.20118516287355;297876;IN DEN GAERTEN, GA;Bergahorn;135;Rußrindenkrankheit;32346392.73;5674495.34
6.793603574307696;51.20762254750835;284014;Volksgarten;Esche;180;Pilzbefall: Lackporling;32345878.2;5675227.18
6.793562792901669;51.20682242625138;293213;Moritz Sommer Straße;Spitzahorn;160;Pilzbefall: Brandkrustenpilz;32345872.68;5675138.3
6.799199026374521;51.212001989779864;53294;Linienstraße 123;Echte Mehlbeere;63;abgestorben;32346283.6;5675702.41
6.796341476989364;51.212654548013425;54743;Sonnenstraße 36;Hainbuche;120;abgestorben;32346086.21;5675780.95
6.796679572193349;51.21264805608998;54735;Sonnenstraße 38;Hainbuche;125;absterbend;32346109.8;5675779.52
6.807466286622997;51.210693537600285;81458;Schmiedestraße;Hainbuche;135;abgestorben;32346856.63;5675539.66
6.811697868250919;51.210438307251565;52637;Im Liefeld 14;Echte Mehlbeere;55;abgestorben;32347151.32;5675502.47
6.790097502802052;51.200517863659805;82789;Moorenplatz ggü. 1 Gehölzbepflanzung;Spitzahorn;120;Rußrindenkrankheit;32345609.56;5674444.57
6.793420984253377;51.210453348403576;55195;Volksgartenstraße 25;Schneekirsche;35;abgestorben;32345874.9;5675542.32
6.7912350238558465;51.20555257316373;285242;Redinghovenstraße Schule;Bergahorn;130;Rußrindenkrankheit;32345705.85;5675001.99
6.8108221382651895;51.19963824699986;81364;Siegburger Straße;Silberahorn;110;absterbend;32347054.38;5674303.43
6.8108357533127855;51.19927866801526;81399;Siegburger Straße;Robinie;217;Pilzbefall: Schwefelporling;32347054.14;5674263.42
6.810554075507546;51.19924164810586;81406;Siegburger Straße;Hainbuche;75;absterbend ;32347034.34;5674259.89
6.793656497481966;51.20798302032197;284007;Volksgarten;Silberahorn;160;abgestorben;32345883.1;5675267.15
6.8116481218727385;51.22401101585697;293094;STADTWERKEPARK, restl. GA;Silberahorn;330;Pilzbefall: Lackporling;32347192.8;5677011.73
6.808588262752026;51.223444251033634;51085;Albertstraße 74;Rosskastanie;94;Pseudomonasbefall;32346977.28;5676955.08
6.808251340138132;51.22324358804681;52530;Höherweg neben 27;Kaiserlinde;185;Sturmschaden;32346953.09;5676933.47
6.7894053271056185;51.202969935137716;368114;Brinckmannstraße Anlagenbaum;Bergahorn;160;absterbend ;32345569.41;5674718.67
6.7913594503197094;51.20389173347468;290199;BRINKMANNSTR. 16, Sch;Salweide;140;Stammfäule;32345708.99;5674817.06
6.804483800102905;51.20167844431604;304924;IN DEN GAERTEN, GA;Hainbuche;140;abgestorben;32346618.38;5674543.49
6.804994661158766;51.20166168133621;304927;IN DEN GAERTEN, GA;Hainbuche;130;abgestorben;32346654.01;5674540.56
6.801007674211409;51.210501697869994;53629;Oberbilker Allee 219;Spitzahorn;120;Stammschäden;32346404.92;5675531.81
6.8092909418708505;51.225403889515114;51270;Behrenstraße Ecke Albertstraße 113;Bergahorn;55;Rußrindenkrankheit;32347032.84;5677171.51
6.836219278049001;51.194056466702264;56793;Am Straußenkreuz 71 Kreuzung Ludwigstraße Einzelbaumscheibe;Baumhasel;100;abgestorben;32348810.28;5673630.24
6.8380000408746;51.20087504295575;380480;Gertrudisplatz 6 Rathaus Eller;Vogel-Kirsche;80;abgestorben;32348957;5674384.74
6.8579708654873;51.21807197357945;59982;Schleizer Weg 27;Echte Mehlbeere;60;Pilzbefall;32350407.82;5676256.03
6.8592126129391895;51.19438030412318;57198;Büllenkothenweg 37a Parkbuchten Einzelbaumscheibe;Spitzahorn;125;absterbend;32350417.78;5673619.2
6.8448628064900685;51.20170840816973;57433;Ellerkirchstraße 38;Echte Mehlbeere;40;abgestorben ;32349439.12;5674463.32
6.83816670633092;51.1984530995211;357621;Dietrichstraße 25 Einzelbaumscheibe;Amerikanischer Amberbaum;20;abgestorben ;32348960.72;5674115.1
6.840307760358313;51.205536226708304;58299;Jägerstraße 65 Parkplätze Einzelbaumscheibe;Echte Mehlbeere;70;abgestorben ;32349133.44;5674898.28
6.840719988118279;51.20622680752599;58315;Jägerstraße 86;Echte Mehlbeere;50;abgestorben ;32349164.49;5674974.22
6.827367254467131;51.20711021885327;59274;Kuthsweg 18 Parkplatz Einzelbaumscheibe;Rosskastanie;140;abgestorben ;32348234.7409815;5675099.93981968
6.821625918278734;51.20409428570113;60915;Wormser Weg ggü. 11 Fußgängerweg;Echte Mehlbeere;25;abgestorben ;32347823.79;5674776.47
6.852880325218577;51.203548363589995;380578;Am Kleinforst Parkplatz;Bergahorn;200;Rußrindenkrankheit;32350005.1567352;5674651.51109605
